index,type,name,resident,streamed,parentStack
1136,xmodel,skybox_default_black,92,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1137,image,skybox_zm_factory_ft#af3ee9d8,30,0,|mc/mtl_skybox_zm_factory|material|skybox_zm_factory|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1138,material,mc/mtl_skybox_zm_factory,486,0,|skybox_zm_factory|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1139,xmodel,skybox_zm_factory,92,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1140,techset,wc/lit_advanced#882572b8,529493,0,|wc/t7_asphalt_deck_02|material|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1141,image,i_t7_asphalt_deck_02_n,103,1413440,|wc/t7_asphalt_deck_02|material|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1142,image,i_t7_asphalt_deck_02_g,271,742728,|wc/t7_asphalt_deck_02|material|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1143,image,i_t7_asphalt_deck_02_c,279,720896,|wc/t7_asphalt_deck_02|material|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1144,material,wc/t7_asphalt_deck_02,1442,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1145,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,484,32736,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1146,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,12192,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1147,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1148,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1149,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,699048,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1150,image,sstMinMax_0_0,699316,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1151,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,699048,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1152,image,sstMinMax_dummy,699152,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1153,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1154,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1155,image,volume0_state0_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1156,image,volume0_state1_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1157,image,volume0_state2_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1158,image,volume0_state3_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1159,reflectionProbes,maps/zm/zm_bunker_ascension.d3dbsp,2586,3724584,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1160,image,volume0_state0_probe_x_texture_af3ee9d8,40,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1161,image,volume0_state0_probe_y_texture_af3ee9d8,40,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1162,image,volume0_state0_probe_z_texture_af3ee9d8,40,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1163,image,volume0_state1_probe_x_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1164,image,volume0_state1_probe_y_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1165,image,volume0_state1_probe_z_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1166,image,volume0_state2_probe_x_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1167,image,volume0_state2_probe_y_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1168,image,volume0_state2_probe_z_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1169,image,volume0_state3_probe_x_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1170,image,volume0_state3_probe_y_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1171,image,volume0_state3_probe_z_dummy_af3ee9d8,38,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1172,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,72,18874368,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1173,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,72,384,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1174,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1175,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1176,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1177,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1178,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1179,shadowTrees,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1180,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1181,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1182,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1183,sstMinMaxCPU,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1184,image,volume1_state0_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1185,image,volume1_state1_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1186,image,volume1_state2_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1187,image,volume1_state3_reflection_probes_af3ee9d8,42,0,|maps/zm/zm_bunker_ascension.d3dbsp|reflectionProbes
1188,reflectionProbes,maps/zm/zm_bunker_ascension.d3dbsp,2904,4259392,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1189,image,dummy_probe_X_texture0_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1190,image,dummy_probe_Y_texture0_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1191,image,dummy_probe_Z_texture0_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1192,image,dummy_probe_X_texture1_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1193,image,dummy_probe_Y_texture1_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1194,image,dummy_probe_Z_texture1_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1195,image,dummy_probe_X_texture2_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1196,image,dummy_probe_Y_texture2_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1197,image,dummy_probe_Z_texture2_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1198,image,dummy_probe_X_texture3_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1199,image,dummy_probe_Y_texture3_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1200,image,dummy_probe_Z_texture3_af3ee9d8,32,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1201,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1202,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1203,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1204,skyBox,maps/zm/zm_bunker_ascension.d3dbsp,0,0,|maps/zm/zm_bunker_ascension.d3dbsp|sunVolumes
1205,sunVolumes,maps/zm/zm_bunker_ascension.d3dbsp,216816,196672,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1206,image,*cookie_array,270,0,|maps/zm/zm_bunker_ascension.d3dbsp|cookieArray
1207,cookieArray,maps/zm/zm_bunker_ascension.d3dbsp,12,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1208,vertexData0,maps/zm/zm_bunker_ascension.d3dbsp,698,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1209,vertexData1,maps/zm/zm_bunker_ascension.d3dbsp,1024,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1210,indices,maps/zm/zm_bunker_ascension.d3dbsp,168,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1211,image,vdReveal,262,0,|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1212,gfx_map,maps/zm/zm_bunker_ascension.d3dbsp,68456,0,|zone_source/zm_bunker_ascension.zone|csv
1213,game_map,maps/zm/zm_bunker_ascension.d3dbsp,31243,0,|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1214,navmesh,maps/zm/zm_bunker_ascension_navmesh,5352,0,|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1215,col_map,maps/zm/zm_bunker_ascension.d3dbsp,342560,0,|zone_source/zm_bunker_ascension.zone|csv
1216,sound,zm_bunker_ascension.all,884,0,||assetlist
1217,scriptparsetree,scripts/zm/zm_bunker_ascension.gsc,1925,0,|zone_source/zm_bunker_ascension.zone|csv
1218,scriptparsetree,scripts/zm/zm_bunker_ascension.csc,1320,0,|zone_source/zm_bunker_ascension.zone|csv
1219,scriptparsetree,scripts/zm/zm_usermap.gsc,11904,0,|zone_source/zm_bunker_ascension.zone|csv
1220,keyvaluepairs,zm_bunker_ascension,2935,0,||assetlist
1221,material,gfx_decal_blood_nonfatal_01|dup,33,0,||assetlist
1222,material,vd/gfx_decal_blood_nonfatal_01|dup,36,0,||assetlist
1223,material,vdd/gfx_decal_blood_nonfatal_01|dup,37,0,||assetlist
1224,material,gfx_decal_blood_nonfatal_02|dup,33,0,||assetlist
1225,material,vd/gfx_decal_blood_nonfatal_02|dup,36,0,||assetlist
1226,material,vdd/gfx_decal_blood_nonfatal_02|dup,37,0,||assetlist
1227,material,gfx_decal_blood_fatal_01|dup,30,0,||assetlist
1228,material,vd/gfx_decal_blood_fatal_01|dup,33,0,||assetlist
1229,material,vdd/gfx_decal_blood_fatal_01|dup,34,0,||assetlist
1230,material,gfx_decal_blood_fatal_02|dup,30,0,||assetlist
1231,material,vd/gfx_decal_blood_fatal_02|dup,33,0,||assetlist
1232,material,vdd/gfx_decal_blood_fatal_02|dup,34,0,||assetlist
1233,bgcache,zm_bunker_ascension,9638,0,||assetlist
1234,image,$white_diffuse,16,0,|mc/bullet_collision_metal|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1235,image,$identitynormalmap,20,0,|mc/bullet_collision_metal|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1236,image,i_c_gen_gib_gore_arm_right_c,30,0,|mc/mtl_c_gen_gib_gore_arm_right_a|material|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1237,image,i_c_gen_gib_gore_arm_right_g,30,0,|mc/mtl_c_gen_gib_gore_arm_right_a|material|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1238,image,fxt_gel_splat_full_n,22,0,|ei/gfx_gel_splat_full_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1239,image,fxt_gel_trail,15,0,|el/gfx_gel_trail_lit|material|blood/fx_blood_trail_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1240,image,fxt_decal_blood_nonfatal_01,29,0,|vdd/gfx_decal_blood_nonfatal_01|material|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1241,image,fxt_decal_blood_nonfatal_01_n,31,0,|vdd/gfx_decal_blood_nonfatal_01|material|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1242,image,$white_gloss,14,0,|mc/mtl_c_gen_gib_alpha|material|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1243,image,fxt_decal_blood_nonfatal_02,29,0,|vdd/gfx_decal_blood_nonfatal_02|material|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1244,image,fxt_decal_blood_nonfatal_02_n,31,0,|vdd/gfx_decal_blood_nonfatal_02|material|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1245,image,fxt_gel_splat_wide,20,0,|ei/gfx_gel_splat_wide_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1246,image,fxt_gel_splat_wide_n,22,0,|ei/gfx_gel_splat_wide_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1247,image,fxt_gel_splat_spread_n,24,0,|ei/gfx_gel_splat_spread_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1248,image,fxt_gel_splat_radial_n,24,0,|ei/gfx_gel_splat_radial_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1249,image,i_mtl_p7_gib_chunk_set_c,26,0,|mc/mtl_gib_chunk_set|material|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1250,image,i_mtl_p7_gib_chunk_set_n,26,0,|mc/mtl_gib_chunk_set|material|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1251,image,$thickness_base,17,0,|mc/mtl_gib_chunk_set|material|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1252,xmodelmesh,p7_gib_chunk_flesh_02_lod0130547db,36,0,|p7_gib_chunk_flesh_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1253,xmodelmesh,p7_gib_chunk_flesh_02_lod0e9138a03,36,0,|p7_gib_chunk_flesh_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1254,xmodelmesh,p7_gib_chunk_flesh_02_lod0f19e5642,36,0,|p7_gib_chunk_flesh_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1255,xmodelmesh,p7_gib_chunk_flesh_02_lod054b1f95a,36,0,|p7_gib_chunk_flesh_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1256,xmodelmesh,p7_gib_chunk_flesh_02_lod07358800,35,0,|p7_gib_chunk_flesh_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1257,xmodelmesh,p7_gib_chunk_bone_01_lod0df5d9e09,35,0,|p7_gib_chunk_bone_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1258,xmodelmesh,p7_gib_chunk_bone_01_lod02c625ab4,35,0,|p7_gib_chunk_bone_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1259,xmodelmesh,p7_gib_chunk_bone_01_lod0d83e3ca,34,0,|p7_gib_chunk_bone_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1260,xmodelmesh,p7_gib_chunk_bone_01_lod08581075,34,0,|p7_gib_chunk_bone_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1261,xmodelmesh,p7_gib_chunk_bone_02_lod0b1c9f59f,35,0,|p7_gib_chunk_bone_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1262,xmodelmesh,p7_gib_chunk_bone_02_lod09b494f22,35,0,|p7_gib_chunk_bone_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1263,xmodelmesh,p7_gib_chunk_bone_02_lod026e71683,35,0,|p7_gib_chunk_bone_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1264,xmodelmesh,p7_gib_chunk_bone_02_lod0143ec579,35,0,|p7_gib_chunk_bone_02|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1265,image,fxt_gel_splat_side,20,0,|ei/gfx_gel_splat_side_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1266,image,fxt_gel_splat_side_n,22,0,|ei/gfx_gel_splat_side_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1267,image,fxt_decal_blood_fatal_01,26,0,|vdd/gfx_decal_blood_fatal_01|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1268,image,fxt_decal_blood_fatal_01_n,28,0,|vdd/gfx_decal_blood_fatal_01|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1269,image,fxt_decal_blood_fatal_02,26,0,|vdd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1270,image,fxt_decal_blood_fatal_02_n,28,0,|vdd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1271,image,fxt_water_splash,18,0,|ei/gfx_water_splash_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
